rodada,id_jogador,nome_jogador,pontuacao,posicao,entrou_em_campo,equipe,adv,perc_jogos
26,Ricardo Silva - Zagueiro (América-MG)https://s.sde.globo.com/media/person_role/2021/06/04/a95541b4ee84849f6e060a780b86704d_FORMATO.png,Ricardo Silva,-0.1,Zagueiro,True,América-MG,Fortaleza,0.36
27,Ricardo Silva - Zagueiro (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png,Ricardo Silva,4.6,Zagueiro,True,América-MG,Botafogo,0.0
28,Ricardo Silva - Zagueiro (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png,Ricardo Silva,1.1,Zagueiro,True,América-MG,Corinthians,0.037037037037037035
30,Ricardo Silva - Zagueiro (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png,Ricardo Silva,-0.6,Zagueiro,True,América-MG,Grêmio,0.06896551724137931
31,Ricardo Silva - Zagueiro (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png,Ricardo Silva,-0.6,Zagueiro,True,América-MG,Internacional,0.1
32,Ricardo Silva - Zagueiro (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png,Ricardo Silva,1.5,Zagueiro,True,América-MG,Atlético-MG,0.12903225806451613
33,Ricardo Silva - Zagueiro (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png,Ricardo Silva,-0.9,Zagueiro,True,América-MG,Coritiba,0.15625
1,Richard Coelho - Meia (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_hWLUIMn.png,Richard Coelho,7.0,Meia,True,Cruzeiro,Corinthians,1.0
2,Richard Coelho - Meia (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_hWLUIMn.png,Richard Coelho,6.0,Meia,True,Cruzeiro,Grêmio,1.0
3,Richard Coelho - Meia (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_hWLUIMn.png,Richard Coelho,5.4,Meia,True,Cruzeiro,Bragantino,1.0
4,Richard Coelho - Meia (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_hWLUIMn.png,Richard Coelho,0.6,Meia,True,Cruzeiro,Santos,1.0
1,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,3.2,Meia,True,Palmeiras,Cuiabá,1.0
2,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,2.7,Meia,True,Palmeiras,Vasco,1.0
3,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,0.0,Meia,True,Palmeiras,Corinthians,1.0
4,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,3.1,Meia,True,Palmeiras,Goiás,1.0
5,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,0.0,Meia,True,Palmeiras,Grêmio,1.0
6,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,2.0,Meia,True,Palmeiras,Bragantino,1.0
7,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,0.0,Meia,True,Palmeiras,Santos,1.0
8,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,2.1,Meia,True,Palmeiras,Atlético-MG,1.0
9,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,1.3,Meia,True,Palmeiras,Coritiba,1.0
10,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,3.6,Meia,True,Palmeiras,São Paulo,1.0
11,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,2.5,Meia,True,Palmeiras,Bahia,1.0
12,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,1.4,Meia,True,Palmeiras,Botafogo,1.0
13,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,1.0,Meia,True,Palmeiras,Athlético-PR,1.0
14,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,-0.9,Meia,True,Palmeiras,Flamengo,1.0
15,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,1.4,Meia,True,Palmeiras,Internacional,1.0
16,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,13.7,Meia,True,Palmeiras,Fortaleza,1.0
17,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,0.2,Meia,True,Palmeiras,América-MG,1.0
18,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,4.4,Meia,True,Palmeiras,Fluminense,1.0
19,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,3.1,Meia,True,Palmeiras,Cruzeiro,1.0
20,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,10.4,Meia,True,Palmeiras,Cuiabá,1.0
21,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,1.8,Meia,True,Palmeiras,Vasco,1.0
22,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,-0.3,Meia,True,Palmeiras,Corinthians,1.0
23,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,3.7,Meia,True,Palmeiras,Goiás,1.0
24,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,0.0,Meia,True,Palmeiras,Grêmio,1.0
25,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,2.8,Meia,True,Palmeiras,Bragantino,1.0
26,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,-0.2,Meia,True,Palmeiras,Santos,1.0
28,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,2.3,Meia,True,Palmeiras,Coritiba,0.9629629629629629
29,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,8.4,Meia,True,Palmeiras,São Paulo,0.9642857142857143
30,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,4.9,Meia,True,Palmeiras,Bahia,0.9655172413793104
31,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,2.4,Meia,True,Palmeiras,Botafogo,0.9666666666666667
32,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,2.1,Meia,True,Palmeiras,Athlético-PR,0.967741935483871
33,Richard Ríos - Meia (Palmeiras)https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos,2.0,Meia,True,Palmeiras,Flamengo,0.96875
7,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,2.5,Atacante,True,Cuiabá,Cruzeiro,0.0
8,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,4.2,Atacante,True,Cuiabá,Coritiba,0.14285714285714285
9,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,5.2,Atacante,True,Cuiabá,Goiás,0.25
10,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,11.9,Atacante,True,Cuiabá,Corinthians,0.3333333333333333
11,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,6.3,Atacante,True,Cuiabá,Botafogo,0.4
12,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,5.7,Atacante,True,Cuiabá,Vasco,0.45454545454545453
13,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,11.3,Atacante,True,Cuiabá,Santos,0.5
14,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,2.4,Atacante,True,Cuiabá,Bahia,0.5384615384615384
15,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,6.8,Atacante,True,Cuiabá,Fortaleza,0.5714285714285714
16,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,4.5,Atacante,True,Cuiabá,São Paulo,0.6
17,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,3.0,Atacante,True,Cuiabá,Internacional,0.625
18,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,3.4,Atacante,True,Cuiabá,Flamengo,0.6470588235294118
20,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,3.3,Atacante,True,Cuiabá,Palmeiras,0.631578947368421
21,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,0.9,Atacante,True,Cuiabá,Bragantino,0.65
22,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,2.5,Atacante,True,Cuiabá,Grêmio,0.6666666666666666
23,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,1.3,Atacante,True,Cuiabá,América-MG,0.6818181818181818
24,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,0.0,Atacante,True,Cuiabá,Atlético-MG,0.6956521739130435
25,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,0.5,Atacante,True,Cuiabá,Fluminense,0.7083333333333334
27,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,3.1,Atacante,True,Cuiabá,Coritiba,0.6923076923076923
28,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,0.9,Atacante,True,Cuiabá,Goiás,0.7037037037037037
29,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,4.9,Atacante,True,Cuiabá,Corinthians,0.7142857142857143
30,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,2.9,Atacante,True,Cuiabá,Botafogo,0.7241379310344828
31,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,1.4,Atacante,True,Cuiabá,Vasco,0.7333333333333333
32,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,2.4,Atacante,True,Cuiabá,Santos,0.7419354838709677
33,Rikelme - Atacante (Cuiabá)https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme,1.1,Atacante,True,Cuiabá,Bahia,0.75
20,Rincón - Meia (Santos)https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,Rincón,1.8,Meia,True,Santos,Grêmio,0.0
21,Rincón - Meia (Santos)https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,Rincón,1.8,Meia,True,Santos,Atlético-MG,0.05
22,Rincón - Meia (Santos)https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,Rincón,1.2,Meia,True,Santos,América-MG,0.09523809523809523
23,Rincón - Meia (Santos)https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,Rincón,2.1,Meia,True,Santos,Cruzeiro,0.13636363636363635
25,Rincón - Meia (Santos)https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,Rincón,12.9,Meia,True,Santos,Vasco,0.16666666666666666
26,Rincón - Meia (Santos)https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,Rincón,6.7,Meia,True,Santos,Palmeiras,0.2
28,Rincón - Meia (Santos)https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,Rincón,9.4,Meia,True,Santos,Internacional,0.2222222222222222
29,Rincón - Meia (Santos)https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,Rincón,3.9,Meia,True,Santos,Coritiba,0.25
30,Rincón - Meia (Santos)https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,Rincón,0.9,Meia,True,Santos,Corinthians,0.27586206896551724
31,Rincón - Meia (Santos)https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,Rincón,0.9,Meia,True,Santos,Flamengo,0.3
32,Rincón - Meia (Santos)https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,Rincón,4.5,Meia,True,Santos,Cuiabá,0.3225806451612903
33,Rincón - Meia (Santos)https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,Rincón,4.5,Meia,True,Santos,Goiás,0.34375
14,Robert - Atacante (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/06/09/photo_FORMATO_Y3mjBy8.png,Robert,-0.3,Atacante,True,Cruzeiro,Vasco,0.0
15,Robert - Atacante (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/06/09/photo_FORMATO_Y3mjBy8.png,Robert,2.0,Atacante,True,Cruzeiro,Coritiba,0.07142857142857142
20,Robert - Atacante (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/06/09/photo_FORMATO_Y3mjBy8.png,Robert,5.3,Atacante,True,Cruzeiro,Corinthians,0.10526315789473684
31,Robert - Atacante (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/06/09/photo_FORMATO_Y3mjBy8.png,Robert,0.0,Atacante,True,Cruzeiro,São Paulo,0.1
32,Robert - Atacante (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/06/09/photo_FORMATO_Y3mjBy8.png,Robert,0.0,Atacante,True,Cruzeiro,Internacional,0.12903225806451613
1,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,0.4,Atacante,True,Coritiba,Flamengo,1.0
2,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,1.2,Atacante,True,Coritiba,Fortaleza,1.0
3,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,-0.3,Atacante,True,Coritiba,São Paulo,1.0
5,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,7.6,Atacante,True,Coritiba,Vasco,0.75
6,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,12.4,Atacante,True,Coritiba,Athlético-PR,0.8
7,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,9.3,Atacante,True,Coritiba,Atlético-MG,0.8333333333333334
8,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,8.9,Atacante,True,Coritiba,Cuiabá,0.8571428571428571
9,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,0.9,Atacante,True,Coritiba,Palmeiras,0.875
10,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,4.8,Atacante,True,Coritiba,Santos,0.8888888888888888
11,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,8.6,Atacante,True,Coritiba,Internacional,0.9
13,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,0.7,Atacante,True,Coritiba,Goiás,0.8333333333333334
14,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,16.1,Atacante,True,Coritiba,América-MG,0.8461538461538461
15,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,4.3,Atacante,True,Coritiba,Cruzeiro,0.8571428571428571
16,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,8.8,Atacante,True,Coritiba,Fluminense,0.8666666666666667
17,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,1.5,Atacante,True,Coritiba,Botafogo,0.875
19,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,2.3,Atacante,True,Coritiba,Corinthians,0.8333333333333334
20,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,8.8,Atacante,True,Coritiba,Flamengo,0.8421052631578947
21,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wdF92Dr.png,Robson,6.4,Atacante,True,Coritiba,Fortaleza,0.85
23,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_YXqWsS4.png,Robson,2.4,Atacante,True,Coritiba,Bahia,0.0
24,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_YXqWsS4.png,Robson,0.2,Atacante,True,Coritiba,Vasco,0.043478260869565216
26,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_YXqWsS4.png,Robson,4.6,Atacante,True,Coritiba,Atlético-MG,0.08
27,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_YXqWsS4.png,Robson,1.4,Atacante,True,Coritiba,Cuiabá,0.11538461538461539
28,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_YXqWsS4.png,Robson,4.9,Atacante,True,Coritiba,Palmeiras,0.14814814814814814
29,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_YXqWsS4.png,Robson,8.5,Atacante,True,Coritiba,Santos,0.17857142857142858
30,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_YXqWsS4.png,Robson,24.4,Atacante,True,Coritiba,Internacional,0.20689655172413793
31,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_YXqWsS4.png,Robson,10.5,Atacante,True,Coritiba,Grêmio,0.23333333333333334
32,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_YXqWsS4.png,Robson,4.1,Atacante,True,Coritiba,Goiás,0.25806451612903225
33,Robson - Atacante (Coritiba)https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_YXqWsS4.png,Robson,12.1,Atacante,True,Coritiba,América-MG,0.28125
1,Robson Bambu - Zagueiro (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Robson Bambu,0.9,Zagueiro,True,Vasco,Atlético-MG,1.0
2,Robson Bambu - Zagueiro (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Robson Bambu,-0.1,Zagueiro,True,Vasco,Palmeiras,1.0
3,Robson Bambu - Zagueiro (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Robson Bambu,3.4,Zagueiro,True,Vasco,Bahia,1.0
4,Robson Bambu - Zagueiro (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Robson Bambu,3.1,Zagueiro,True,Vasco,Fluminense,1.0
5,Robson Bambu - Zagueiro (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Robson Bambu,6.4,Zagueiro,True,Vasco,Coritiba,1.0
6,Robson Bambu - Zagueiro (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Robson Bambu,0.9,Zagueiro,True,Vasco,Santos,1.0
7,Robson Bambu - Zagueiro (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Robson Bambu,-0.4,Zagueiro,True,Vasco,São Paulo,1.0
10,Robson Bambu - Zagueiro (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Robson Bambu,-1.6,Zagueiro,True,Vasco,Internacional,0.7777777777777778
12,Robson Bambu - Zagueiro (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Robson Bambu,5.2,Zagueiro,True,Vasco,Cuiabá,0.7272727272727273
13,Robson Bambu - Zagueiro (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Robson Bambu,-1.0,Zagueiro,True,Vasco,Botafogo,0.75
18,Robson Bambu - Zagueiro (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Robson Bambu,12.7,Zagueiro,True,Vasco,Grêmio,0.5882352941176471
19,Robson Bambu - Zagueiro (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Robson Bambu,-0.1,Zagueiro,True,Vasco,Bragantino,0.6111111111111112
