aproveitamento_visitante,aproveitamento_mandante,local,status_transmissao_tr,status_cronometro_tr,periodo_tr,partida_data,inicio_cronometro_tr,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,transmissao.label,transmissao.url,rodada
"['e', 'e', 'd', 'd', 'v']","['d', 'd', 'd', 'd', 'v']",Hailé Pinheiro (Serrinha),,,,2023-10-29 16:00:00,,1,1,302705,15,267,18,290,1698606000,26,True,saiba como foi,https://ge.globo.com/go/futebol/brasileirao-serie-a/jogo/29-10-2023/goias-vasco.ghtml?utm_source=cartolafc,30
"['d', 'e', 'v', 'd', 'v']","['e', 'e', 'e', 'v', 'd']",Ligga Arena,,,,2023-10-29 16:00:00,,1,1,302708,11,276,8,293,1698606000,26,True,saiba como foi,https://ge.globo.com/pr/futebol/brasileirao-serie-a/jogo/29-10-2023/atletico-pr-sao-paulo.ghtml?utm_source=cartolafc,30
"['e', 'e', 'd', 'd', 'd']","['v', 'd', 'v', 'd', 'v']",Neo Química Arena,,,,2023-10-29 18:30:00,,1,1,302704,17,277,13,264,1698615000,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/29-10-2023/corinthians-santos.ghtml?utm_source=cartolafc,30
"['v', 'd', 'e', 'd', 'd']","['d', 'v', 'v', 'v', 'v']",Beira-Rio,,,,2023-10-29 18:30:00,,4,3,302707,19,294,9,285,1698615000,26,True,saiba como foi,https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/29-10-2023/internacional-coritiba.ghtml?utm_source=cartolafc,30
"['v', 'e', 'd', 'd', 'v']","['e', 'e', 'e', 'e', 'd']",Nilton Santos (Engenhão),,,,2023-10-29 20:00:00,,1,0,302702,12,1371,5,263,1698620400,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/29-10-2023/botafogo-cuiaba.ghtml?utm_source=cartolafc,30
"['e', 'v', 'e', 'e', 'e']","['e', 'e', 'v', 'v', 'v']",Castelão (CE),,,,2023-11-18 18:30:00,,1,0,302709,14,283,10,356,1700343000,26,False,saiba como foi,https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/18-11-2023/fortaleza-cruzeiro.ghtml?utm_source=cartolafc,30
"['d', 'd', 'd', 'v', 'd']","['v', 'v', 'd', 'v', 'd']",Maracanã,,,,2023-11-23 21:30:00,,0,1,302701,6,280,4,262,1700785800,26,False,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/23-11-2023/flamengo-bragantino.ghtml?utm_source=cartolafc,30
"['d', 'd', 'd', 'd', 'v']","['v', 'v', 'v', 'd', 'd']",Raulino de Oliveira,,,,2023-10-25 19:00:00,,3,5,302671,18,290,7,266,1698271200,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/25-10-2023/fluminense-goias.ghtml?utm_source=cartolafc,29
"['v', 'v', 'v', 'v', 'd']","['d', 'd', 'd', 'v', 'd']",Nabi Abi Chedid,,,,2023-10-25 19:00:00,,2,1,302675,3,282,6,280,1698271200,26,True,saiba como foi,https://ge.globo.com/sp/vale-do-paraiba-regiao/futebol/brasileirao-serie-a/jogo/25-10-2023/bragantino-atletico-mg.ghtml?utm_source=cartolafc,29
"['d', 'd', 'd', 'v', 'd']","['e', 'e', 'e', 'v', 'd']",Ligga Arena,,,,2023-10-25 19:00:00,,2,3,302678,20,327,8,293,1698271200,26,True,saiba como foi,https://ge.globo.com/pr/futebol/brasileirao-serie-a/jogo/25-10-2023/atletico-pr-america-mg.ghtml?utm_source=cartolafc,29
"['d', 'e', 'v', 'd', 'v']","['v', 'e', 'v', 'v', 'e']",Allianz Parque,,,,2023-10-25 20:00:00,,0,5,302673,11,276,1,275,1698274800,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/25-10-2023/palmeiras-sao-paulo.ghtml?utm_source=cartolafc,29
"['e', 'v', 'd', 'd', 'v']","['e', 'v', 'e', 'e', 'e']",Mineirão,,,,2023-10-25 20:00:00,,0,3,302676,16,265,14,283,1698274800,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/25-10-2023/cruzeiro-bahia.ghtml?utm_source=cartolafc,29
"['v', 'v', 'd', 'v', 'd']","['d', 'd', 'v', 'v', 'v']",Arena do Grêmio,,,,2023-10-25 21:30:00,,2,3,302677,4,262,2,284,1698280200,26,True,saiba como foi,https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/25-10-2023/gremio-flamengo.ghtml?utm_source=cartolafc,29
"['v', 'd', 'v', 'd', 'v']","['v', 'e', 'd', 'd', 'v']",Arena Pantanal,,,,2023-10-25 21:30:00,,1,0,302680,13,264,12,1371,1698280200,26,True,saiba como foi,https://ge.globo.com/mt/futebol/brasileirao-serie-a/jogo/25-10-2023/cuiaba-corinthians.ghtml?utm_source=cartolafc,29
"['d', 'v', 'v', 'v', 'v']","['e', 'e', 'd', 'd', 'v']",São Januário,,,,2023-10-26 19:00:00,,2,1,302672,9,285,15,267,1698357600,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/26-10-2023/vasco-internacional.ghtml?utm_source=cartolafc,29
"['v', 'd', 'e', 'd', 'd']","['e', 'e', 'd', 'd', 'd']",Vila Belmiro,,,,2023-10-26 21:30:00,,1,2,302674,19,294,17,277,1698366600,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/26-10-2023/santos-coritiba.ghtml?utm_source=cartolafc,29
"['e', 'e', 'e', 'e', 'd']","['e', 'e', 'v', 'v', 'v']",Castelão (CE),,,,2023-11-23 19:00:00,,2,2,302679,5,263,10,356,1700776800,26,False,saiba como foi,https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/23-11-2023/fortaleza-botafogo.ghtml?utm_source=cartolafc,29
"['d', 'd', 'v', 'v', 'v']","['d', 'e', 'v', 'd', 'v']",Morumbi,,,,2023-10-21 18:30:00,,0,3,302624,2,284,11,276,1697923800,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/21-10-2023/sao-paulo-gremio.ghtml?utm_source=cartolafc,28
"['e', 'e', 'v', 'v', 'v']","['e', 'v', 'd', 'd', 'v']",Itaipava Arena Fonte Nova,,,,2023-10-21 18:30:00,,0,2,302636,10,356,16,265,1697923800,26,True,saiba como foi,https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/21-10-2023/bahia-fortaleza.ghtml?utm_source=cartolafc,28
"['d', 'd', 'd', 'd', 'v']","['v', 'e', 'd', 'd', 'v']",Arena Pantanal,,,,2023-10-21 18:30:00,,1,1,302638,18,290,12,1371,1697923800,26,True,saiba como foi,https://ge.globo.com/mt/futebol/brasileirao-serie-a/jogo/21-10-2023/cuiaba-goias.ghtml?utm_source=cartolafc,28
"['e', 'e', 'e', 'v', 'd']","['e', 'e', 'e', 'e', 'd']",Nilton Santos (Engenhão),,,,2023-10-22 15:00:00,,1,1,302622,8,293,5,263,1697997600,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/22-10-2023/botafogo-atletico-pr.ghtml?utm_source=cartolafc,28
"['e', 'e', 'd', 'd', 'v']","['v', 'v', 'd', 'v', 'd']",Maracanã,,,,2023-10-22 16:00:00,,0,1,302621,15,267,4,262,1698001200,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/22-10-2023/flamengo-vasco.ghtml?utm_source=cartolafc,28
"['e', 'v', 'e', 'e', 'e']","['v', 'v', 'v', 'v', 'd']",Arena MRV,,,,2023-10-22 16:00:00,,1,0,302630,14,283,3,282,1698001200,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/22-10-2023/atletico-mg-cruzeiro.ghtml?utm_source=cartolafc,28
"['e', 'e', 'd', 'd', 'd']","['d', 'v', 'v', 'v', 'v']",Beira-Rio,,,,2023-10-22 16:00:00,,1,7,302632,17,277,9,285,1698001200,26,True,saiba como foi,https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/22-10-2023/internacional-santos.ghtml?utm_source=cartolafc,28
"['d', 'd', 'd', 'v', 'd']","['v', 'd', 'v', 'd', 'v']",Neo Química Arena,,,,2023-10-22 18:30:00,,1,1,302626,20,327,13,264,1698010200,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/22-10-2023/corinthians-america-mg.ghtml?utm_source=cartolafc,28
"['v', 'v', 'v', 'd', 'd']","['d', 'd', 'd', 'v', 'd']",Nabi Abi Chedid,,,,2023-10-22 18:30:00,,0,1,302628,7,266,6,280,1698010200,26,True,saiba como foi,https://ge.globo.com/sp/vale-do-paraiba-regiao/futebol/brasileirao-serie-a/jogo/22-10-2023/bragantino-fluminense.ghtml?utm_source=cartolafc,28
"['v', 'e', 'v', 'v', 'e']","['v', 'd', 'e', 'd', 'd']",Couto Pereira,,,,2023-10-22 18:30:00,,2,0,302634,1,275,19,294,1698010200,26,True,saiba como foi,https://ge.globo.com/pr/futebol/brasileirao-serie-a/jogo/22-10-2023/coritiba-palmeiras.ghtml?utm_source=cartolafc,28
"['e', 'e', 'e', 'v', 'd']","['d', 'd', 'v', 'v', 'v']",Arena do Grêmio,,,,2023-10-18 19:00:00,,2,1,302587,8,293,2,284,1697666400,26,True,saiba como foi,https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/18-10-2023/gremio-atletico-pr.ghtml?utm_source=cartolafc,27
"['v', 'e', 'd', 'd', 'v']","['v', 'd', 'e', 'd', 'd']",Couto Pereira,,,,2023-10-18 20:00:00,,3,0,302588,12,1371,19,294,1697670000,26,True,saiba como foi,https://ge.globo.com/pr/futebol/brasileirao-serie-a/jogo/18-10-2023/coritiba-cuiaba.ghtml?utm_source=cartolafc,27
"['e', 'e', 'e', 'e', 'd']","['d', 'd', 'd', 'v', 'd']",Independência,,,,2023-10-18 20:00:00,,2,1,302590,5,263,20,327,1697670000,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/18-10-2023/america-mg-botafogo.ghtml?utm_source=cartolafc,27
"['e', 'e', 'v', 'v', 'v']","['e', 'e', 'd', 'd', 'v']",São Januário,,,,2023-10-18 21:30:00,,0,1,302582,10,356,15,267,1697675400,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/18-10-2023/vasco-fortaleza.ghtml?utm_source=cartolafc,27
"['d', 'e', 'v', 'd', 'v']","['d', 'd', 'd', 'd', 'v']",Hailé Pinheiro (Serrinha),,,,2023-10-18 21:30:00,,0,2,302585,11,276,18,290,1697675400,26,True,saiba como foi,https://ge.globo.com/go/futebol/brasileirao-serie-a/jogo/18-10-2023/goias-sao-paulo.ghtml?utm_source=cartolafc,27
"['d', 'v', 'v', 'v', 'v']","['e', 'v', 'd', 'd', 'v']",Itaipava Arena Fonte Nova,,,,2023-10-18 21:30:00,,0,1,302589,9,285,16,265,1697675400,26,True,saiba como foi,https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/18-10-2023/bahia-internacional.ghtml?utm_source=cartolafc,27
"['v', 'v', 'v', 'v', 'd']","['v', 'e', 'v', 'v', 'e']",Allianz Parque,,,,2023-10-19 19:00:00,,2,0,302583,3,282,1,275,1697752800,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/19-10-2023/palmeiras-atletico-mg.ghtml?utm_source=cartolafc,27
"['v', 'v', 'd', 'v', 'd']","['e', 'v', 'e', 'e', 'e']",Mineirão,,,,2023-10-19 19:00:00,,2,0,302586,4,262,14,283,1697752800,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/19-10-2023/cruzeiro-flamengo.ghtml?utm_source=cartolafc,27
"['d', 'd', 'd', 'v', 'd']","['e', 'e', 'd', 'd', 'd']",Vila Belmiro,,,,2023-10-19 20:00:00,,3,1,302584,6,280,17,277,1697756400,26,True,saiba como foi,https://ge.globo.com/sp/santos-e-regiao/futebol/brasileirao-serie-a/jogo/19-10-2023/santos-bragantino.ghtml?utm_source=cartolafc,27
"['v', 'd', 'v', 'd', 'v']","['v', 'v', 'v', 'd', 'd']",Maracanã,,,,2023-10-19 21:30:00,,3,3,302581,13,264,7,266,1697761800,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/19-10-2023/fluminense-corinthians.ghtml?utm_source=cartolafc,27
"['e', 'v', 'd', 'd', 'v']","['d', 'd', 'd', 'd', 'v']",Hailé Pinheiro (Serrinha),,,,2023-10-07 16:00:00,,6,4,302945,16,265,18,290,1696705200,26,True,saiba como foi,https://ge.globo.com/go/futebol/brasileirao-serie-a/jogo/07-10-2023/goias-bahia.ghtml?utm_source=cartolafc,26
"['d', 'e', 'v', 'd', 'v']","['e', 'e', 'd', 'd', 'v']",São Januário,,,,2023-10-07 18:30:00,,0,0,302942,11,276,15,267,1696714200,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/07-10-2023/vasco-sao-paulo.ghtml?utm_source=cartolafc,26
"['v', 'v', 'd', 'v', 'd']","['v', 'd', 'v', 'd', 'v']",Neo Química Arena,,,,2023-10-07 21:00:00,,1,1,302944,4,262,13,264,1696723200,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/07-10-2023/corinthians-flamengo.ghtml?utm_source=cartolafc,26
"['e', 'e', 'e', 'e', 'd']","['v', 'v', 'v', 'd', 'd']",Maracanã,,,,2023-10-08 16:00:00,,2,0,302941,5,263,7,266,1696791600,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/08-10-2023/fluminense-botafogo.ghtml?utm_source=cartolafc,26
"['e', 'e', 'd', 'd', 'd']","['v', 'e', 'v', 'v', 'e']",Arena Barueri,,,,2023-10-08 16:00:00,,2,1,302943,17,277,1,275,1696791600,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/08-10-2023/palmeiras-santos.ghtml?utm_source=cartolafc,26
"['d', 'd', 'v', 'v', 'v']","['d', 'v', 'v', 'v', 'v']",Beira-Rio,,,,2023-10-08 16:00:00,,2,3,302947,2,284,9,285,1696791600,26,True,saiba como foi,https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/08-10-2023/internacional-gremio.ghtml?utm_source=cartolafc,26
"['v', 'd', 'e', 'd', 'd']","['v', 'v', 'v', 'v', 'd']",Arena MRV,,,,2023-10-08 18:30:00,,2,1,302946,19,294,3,282,1696800600,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/08-10-2023/atletico-mg-coritiba.ghtml?utm_source=cartolafc,26
"['d', 'd', 'd', 'v', 'd']","['e', 'e', 'e', 'v', 'd']",Ligga Arena,,,,2023-10-08 18:30:00,,1,1,302948,6,280,8,293,1696800600,26,True,saiba como foi,https://ge.globo.com/pr/futebol/brasileirao-serie-a/jogo/08-10-2023/atletico-pr-bragantino.ghtml?utm_source=cartolafc,26
"['d', 'd', 'd', 'v', 'd']","['e', 'e', 'v', 'v', 'v']",Castelão (CE),,,,2023-10-08 18:30:00,,2,3,302949,20,327,10,356,1696800600,26,True,saiba como foi,https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/08-10-2023/fortaleza-america-mg.ghtml?utm_source=cartolafc,26
"['e', 'v', 'e', 'e', 'e']","['v', 'e', 'd', 'd', 'v']",Arena Pantanal,,,,2023-10-14 21:00:00,,0,0,302950,14,283,12,1371,1697328000,26,False,saiba como foi,https://ge.globo.com/mt/futebol/brasileirao-serie-a/jogo/14-10-2023/cuiaba-cruzeiro.ghtml?utm_source=cartolafc,26
