rodada,posicao,adv,setor_contraAvgpontuacao,setor_contraLastpontuacao,setor_contraAvgMov5pontuacao,setor_contraAvgMov10pontuacao,setor_contraAvgDS,setor_contraLastDS,setor_contraAvgMov5DS,setor_contraAvgMov10DS,setor_contraAvgFC,setor_contraLastFC,setor_contraAvgMov5FC,setor_contraAvgMov10FC,setor_contraAvgFF,setor_contraLastFF,setor_contraAvgMov5FF,setor_contraAvgMov10FF,setor_contraAvgFS,setor_contraLastFS,setor_contraAvgMov5FS,setor_contraAvgMov10FS,setor_contraAvgCA,setor_contraLastCA,setor_contraAvgMov5CA,setor_contraAvgMov10CA,setor_contraAvgFD,setor_contraLastFD,setor_contraAvgMov5FD,setor_contraAvgMov10FD,setor_contraAvgFT,setor_contraLastFT,setor_contraAvgMov5FT,setor_contraAvgMov10FT,setor_contraAvgG,setor_contraLastG,setor_contraAvgMov5G,setor_contraAvgMov10G,setor_contraAvgDE,setor_contraLastDE,setor_contraAvgMov5DE,setor_contraAvgMov10DE,setor_contraAvgGS,setor_contraLastGS,setor_contraAvgMov5GS,setor_contraAvgMov10GS,setor_contraAvgGC,setor_contraLastGC,setor_contraAvgMov5GC,setor_contraAvgMov10GC,setor_contraAvgI,setor_contraLastI,setor_contraAvgMov5I,setor_contraAvgMov10I,setor_contraAvgSG,setor_contraLastSG,setor_contraAvgMov5SG,setor_contraAvgMov10SG,setor_contraAvgA,setor_contraLastA,setor_contraAvgMov5A,setor_contraAvgMov10A,setor_contraAvgV,setor_contraLastV,setor_contraAvgMov5V,setor_contraAvgMov10V,setor_contraAvgPS,setor_contraLastPS,setor_contraAvgMov5PS,setor_contraAvgMov10PS,setor_contraAvgPC,setor_contraLastPC,setor_contraAvgMov5PC,setor_contraAvgMov10PC,setor_contraAvgCV,setor_contraLastCV,setor_contraAvgMov5CV,setor_contraAvgMov10CV,setor_contraAvgDP,setor_contraLastDP,setor_contraAvgMov5DP,setor_contraAvgMov10DP,setor_contraAvgPP,setor_contraLastPP,setor_contraAvgMov5PP,setor_contraAvgMov10PP
29,Técnico,São Paulo,5.01,2.25,4.86,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Técnico,São Paulo,5.27,12.09,5.93,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,1.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Técnico,São Paulo,5.21,3.72,6.17,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Técnico,São Paulo,5.12,2.4,5.59,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Zagueiro,São Paulo,5.1,5.1,5.1,5.1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Zagueiro,São Paulo,5.1,5.1,5.1,5.1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Zagueiro,São Paulo,2.7,0.3,2.7,2.7,0.5,0.0,0.5,0.5,3.5,5.0,3.5,3.5,0.5,1.0,0.5,0.5,2.5,4.0,2.5,2.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Zagueiro,São Paulo,3.3,4.5,3.3,3.3,1.67,4.0,1.67,1.67,3.0,2.0,3.0,3.0,0.67,1.0,0.67,0.67,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Zagueiro,São Paulo,3.38,3.6,3.38,3.38,2.25,4.0,2.25,2.25,3.0,3.0,3.0,3.0,0.5,0.0,0.5,0.5,2.25,3.0,2.25,2.25,1.25,2.0,1.25,1.25,0.25,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Zagueiro,São Paulo,6.42,18.6,6.42,6.42,2.8,5.0,2.8,2.8,3.0,3.0,3.0,3.0,0.4,0.0,0.4,0.4,2.4,3.0,2.4,2.4,1.0,0.0,1.0,1.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,0.6,0.6,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Zagueiro,São Paulo,5.62,1.6,5.72,5.62,2.67,2.0,3.0,2.67,2.83,2.0,3.0,2.83,0.5,1.0,0.6,0.5,2.0,0.0,2.2,2.0,1.0,1.0,1.0,1.0,0.17,0.0,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.5,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.2,0.17,0.17,0.0,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Zagueiro,São Paulo,4.91,0.7,5.8,4.91,2.43,1.0,3.2,2.43,2.86,3.0,2.6,2.86,0.43,0.0,0.4,0.43,1.86,1.0,1.6,1.86,0.86,0.0,0.8,0.86,0.14,0.0,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.0,0.2,0.14,0.43,0.0,0.6,0.43,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.2,0.14,0.14,0.0,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Zagueiro,São Paulo,4.4,0.8,5.06,4.4,2.25,1.0,2.6,2.25,2.75,2.0,2.6,2.75,0.38,0.0,0.2,0.38,1.62,0.0,1.4,1.62,0.88,1.0,0.8,0.88,0.25,1.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.12,0.38,0.0,0.6,0.38,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.12,0.12,0.0,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Zagueiro,São Paulo,5.5,14.3,7.2,5.5,3.11,10.0,3.8,3.11,2.67,2.0,2.4,2.67,0.44,1.0,0.4,0.44,1.67,2.0,1.2,1.67,0.78,0.0,0.4,0.78,0.33,1.0,0.4,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.0,0.4,0.22,0.33,0.0,0.6,0.33,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.2,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Zagueiro,São Paulo,5.99,10.4,5.56,5.99,2.9,1.0,3.0,2.9,2.8,4.0,2.6,2.8,0.4,0.0,0.4,0.4,1.6,1.0,0.8,1.6,0.7,0.0,0.4,0.7,0.3,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.6,0.3,0.5,2.0,0.4,0.5,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Zagueiro,São Paulo,5.61,1.8,5.6,5.66,2.82,2.0,3.0,3.0,2.82,3.0,2.8,2.9,0.45,1.0,0.4,0.5,1.55,1.0,1.0,1.6,0.73,1.0,0.4,0.7,0.27,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.6,0.3,0.45,0.0,0.4,0.5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.1,0.09,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Zagueiro,São Paulo,6.52,16.5,8.76,7.28,2.75,2.0,3.2,3.2,2.83,3.0,2.8,2.7,0.42,0.0,0.4,0.4,1.42,0.0,0.8,1.2,0.67,0.0,0.4,0.6,0.25,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.4,0.3,0.67,3.0,1.0,0.8,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.1,0.08,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Zagueiro,São Paulo,6.02,0.0,8.6,6.83,2.54,0.0,3.0,2.8,2.62,0.0,2.4,2.5,0.38,0.0,0.4,0.3,1.31,0.0,0.8,1.1,0.62,0.0,0.2,0.5,0.23,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.4,0.3,0.62,0.0,1.0,0.8,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.1,0.08,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Zagueiro,São Paulo,6.4,11.4,8.02,7.61,2.43,1.0,1.2,2.5,2.5,1.0,2.2,2.3,0.36,0.0,0.2,0.3,1.29,1.0,0.6,0.9,0.57,0.0,0.2,0.3,0.21,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.2,0.3,0.71,2.0,1.4,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Zagueiro,São Paulo,5.71,-3.9,5.16,5.36,2.27,0.0,1.0,2.0,2.53,3.0,2.0,2.3,0.33,0.0,0.2,0.3,1.2,0.0,0.4,0.6,0.67,2.0,0.6,0.5,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.67,0.0,1.0,0.7,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.0,0.2,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Zagueiro,São Paulo,5.36,0.1,4.82,5.21,2.19,1.0,0.8,1.9,2.5,2.0,1.8,2.3,0.31,0.0,0.0,0.2,1.19,1.0,0.4,0.7,0.69,1.0,0.6,0.5,0.19,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.3,0.62,0.0,1.0,0.7,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Zagueiro,São Paulo,6.33,21.8,5.88,7.32,2.41,6.0,1.6,2.4,2.59,4.0,2.0,2.4,0.35,1.0,0.2,0.3,1.24,2.0,0.8,0.8,0.71,1.0,0.8,0.6,0.18,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.2,0.76,3.0,1.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Zagueiro,São Paulo,7.0,18.4,9.56,9.08,2.5,4.0,2.4,2.7,2.61,3.0,2.6,2.5,0.33,0.0,0.2,0.3,1.22,1.0,1.0,0.9,0.72,1.0,1.0,0.6,0.17,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.2,0.89,3.0,1.6,1.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.2,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Zagueiro,São Paulo,6.9,5.1,8.3,8.16,2.63,5.0,3.2,2.2,2.63,3.0,3.0,2.6,0.32,0.0,0.2,0.2,1.16,0.0,0.8,0.7,0.68,0.0,1.0,0.6,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.1,0.84,0.0,1.2,1.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.2,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Zagueiro,São Paulo,7.14,11.7,11.42,8.29,2.55,1.0,3.4,2.2,2.5,0.0,2.4,2.2,0.3,0.0,0.2,0.2,1.15,1.0,1.0,0.7,0.65,0.0,0.6,0.6,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.9,2.0,1.6,1.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Zagueiro,São Paulo,6.95,3.2,12.04,8.43,2.57,3.0,3.8,2.3,2.52,3.0,2.6,2.2,0.33,1.0,0.4,0.2,1.14,1.0,1.0,0.7,0.67,1.0,0.6,0.6,0.19,1.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.86,0.0,1.6,1.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.0,0.2,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Zagueiro,São Paulo,6.59,-1.1,7.46,6.67,2.45,0.0,2.6,2.1,2.5,2.0,2.2,2.1,0.32,0.0,0.2,0.2,1.14,1.0,0.8,0.8,0.68,1.0,0.6,0.7,0.18,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.82,0.0,1.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.2,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Zagueiro,São Paulo,6.3,-0.1,3.76,6.66,2.39,1.0,2.0,2.2,2.43,1.0,1.8,2.2,0.3,0.0,0.2,0.2,1.17,2.0,1.0,1.0,0.7,1.0,0.6,0.8,0.17,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.78,0.0,0.4,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.0,0.4,0.3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Zagueiro,São Paulo,6.49,10.9,4.92,6.61,2.5,5.0,2.0,2.6,2.46,3.0,1.8,2.4,0.33,1.0,0.4,0.3,1.12,0.0,1.0,0.9,0.67,0.0,0.6,0.8,0.17,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.75,0.0,0.4,0.8,0.08,1.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.4,0.3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Zagueiro,São Paulo,6.62,9.9,4.56,7.99,2.48,2.0,2.2,2.8,2.4,1.0,2.0,2.2,0.36,1.0,0.6,0.4,1.08,0.0,0.8,0.9,0.72,2.0,1.0,0.8,0.16,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.8,2.0,0.4,1.0,0.08,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,0.3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Zagueiro,São Paulo,6.82,11.6,6.24,9.14,2.46,2.0,2.0,2.9,2.35,1.0,1.6,2.1,0.35,0.0,0.4,0.4,1.08,1.0,0.8,0.9,0.73,1.0,1.0,0.8,0.15,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.85,2.0,0.8,1.2,0.08,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.4,0.3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Zagueiro,São Paulo,6.74,4.7,7.4,7.43,2.52,4.0,2.8,2.7,2.33,2.0,1.6,1.9,0.33,0.0,0.4,0.3,1.15,3.0,1.2,1.0,0.74,1.0,1.0,0.8,0.15,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.81,0.0,0.8,0.9,0.07,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.4,0.3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Zagueiro,São Paulo,7.17,18.9,11.2,7.48,2.54,3.0,3.2,2.6,2.39,4.0,2.2,2.0,0.32,0.0,0.4,0.3,1.21,3.0,1.4,1.2,0.71,0.0,0.8,0.7,0.14,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.89,3.0,1.4,0.9,0.07,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.2,0.3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Zagueiro,São Paulo,6.98,1.6,9.34,7.13,2.48,1.0,2.4,2.2,2.41,3.0,2.2,2.0,0.34,1.0,0.4,0.4,1.21,1.0,1.6,1.3,0.69,0.0,0.8,0.7,0.14,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.86,0.0,1.4,0.9,0.07,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.2,0.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Zagueiro,São Paulo,6.82,2.3,7.82,6.19,2.47,2.0,2.4,2.3,2.43,3.0,2.6,2.3,0.37,1.0,0.4,0.5,1.17,0.0,1.6,1.2,0.67,0.0,0.4,0.7,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.83,0.0,1.0,0.7,0.07,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Atacante,Vasco,14.9,14.9,14.9,14.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
